name,prefix,status,condition_bytes,target_bytes,condition_shape,target_shape,condition_dtype,target_dtype,condition_sha256,target_sha256,mesh_path,mesh_bytes,mesh_sha256
jc00100.npy,jc,missing_target,49280,,2048x3,,float64,,087a13cea5708cf6cd8aad499870435739097192e02af8fef86e3215fc9496ef,,,,
jc00101.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,ad6d14febb414b5301e7422b23bf0345868404a53c0e7869b85a8438d58f48d3,f302c9e2846cb5912a925d83162486c0009c6d5b1ff9227bd45d5594020bef46,jincou/jc00101.obj,940606,f747286398c6aca3009248830cf55a1b97948aa2d7fc02519087c689c50ef637
jc00102.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,d386beac8cf927cbc3e311c1b43f946fc206898862fa6b0334bd1c4fde37bcf0,0f7940fd959bddf02df514b83a2dd0c8de2258f0815b948eae71ed9842aca159,jincou/jc00102.obj,924883,4a61b1a64a25e230b4ae504fe6665b05298928a7441382a11366a73fda158324
jc00103.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,b357db8a37d4cb0ea87378228f90766e20530224f5d103b3d26146d18ffc520b,49edbe09c558ad3a8d11ad3fc84f300a0c6ec8b0e2f7674bda30309abc36e1d8,jincou/jc00103.obj,910060,938baaef722df9c14e5a8cc9e696edfeae6a50398d52d55309ce4c290118e22f
jc00104.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,9834a6093b68b1587d084343e8a4d563dd289a02e8d9a2912a010264d7b4cc80,1053b056465dd2766e49d135d09ce4e2687167df74b2d9acd3f02d0c0628dbec,jincou/jc00104.obj,937580,7fb47eec80f0fbd7cb95e1c528d2b5a719edf096bb9f44ed05020b8e9e409494
jc00105.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,97a162eaafaaffff61902e3cc78c25e852d065d92fc7134b43cc550274845385,2aa6c8fc9e9c38df1094b240e4eee60692d9033af1fa9322f2ebe95828392ec3,jincou/jc00105.obj,924248,754da22402621c9b37c07fca07c6e87826e7133e80ef236a7e9dc933f718a576
jc00106.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,348e6ce8f601f59dd9ca6349373ed8afb08d1fcc7b95ec04a36a1fbd4a77e6f1,441a8e6dd32c3624475d0dbac5f5539b1a95752b04ca502b2283dce62c15ce6a,jincou/jc00106.obj,913605,f7c2c18b8da5bcf7386428f85ad8a24cf92ddb8d749d5e7029a8b8c4a65b9c5e
jc00107.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,f942f2c6a1635e01a15c38914c8c692e85d69bf5e8e336fc6e8cec20d2dc4652,20a874bfcfc665aeeb2b22968b5fdecf5e3fee20e0de0be2e0855658365e87fb,jincou/jc00107.obj,928873,7f7527463208948153b3e45ef5f372b42a003950bff29f4ca5f86604fe4ff01c
jc00108.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,2ded79a15a1276a3eeb13d59d5dd1e68e7c2aaae4f420a5182dfc946154e8ccc,7c4f465fc0d30fd1cce8f0bf44d0914de2e3b36fb56a2c4d9dbfbf0931dbf844,jincou/jc00108.obj,920488,e9b6f40de8e58e43c7715c09d5e651926e44e31f8c5994da861a47908f814147
jc00109.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,59c9b63c8b4a1c47687d1aef3fd89b3a54821f6229686b313d836923e1747676,71e1b6ce9d71827119d3c00fec2528cb8f66c448afa896e1522adb85290a53d3,jincou/jc00109.obj,853474,59d5fde9a3e19903c1406d7b19560027c5810f4b8f8ad6bdbc0661dbc932d82c
jc00110.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,67aa3a8ed613c2c41f4ff9b697681a021fb272a056fe5cc6ec6bb0eb03900b80,2b9149824f07c0ee6d6c66b74a84e3f804cb34c1d2b10c2d16338c4107796d00,jincou/jc00110.obj,954455,c2d2894aa2912d83ed6fc1990f386ebde03379e2204158629200aa7f3f1d2240
jc00111.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,ae8bf94057c74a327c38241f3a6f604dfa637732d18b607abb84928c301d6243,63bdd8a8b3f6b6c7ad2fcd3f92267f46c1dead46d3d411dda6106321a50a90a7,jincou/jc00111.obj,935400,8e3e54cef511dfc404b1ecf0ad217c40d2ec78ab474fa2daecb63070ec3d060b
jc00112.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,fc561c57b1fde3aebfdd8212fa624eb809978585c448962bd5ea75c95c79fea8,4f9d38679adff1d034961ceb7bf0d8368217ac0257d780b1dba562eac427ab03,jincou/jc00112.obj,922576,2176703c878a5c2a1c036c5181c42a6aa1b7cf22566e65733dcf7747eefec0ed
jc00113.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,1454b8f55cc785e224ff1ae2642bff32fa7ec9d74547a7aff940212921621395,6e2148ebfe8d6853162a6c79d3d3ad36db7ba090032bf9702c4fb94052b8b778,jincou/jc00113.obj,932839,b27117b5a018d9569453cde6c325307d1fe9163f114c67021329b083ba1b6ca9
jc00114.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,5ad1f0a1448f3e771e432fa41566f1da42826e20410992adb4f2b35fb91ebdb2,6229d01e83912cc6f8704bd6500865641ac0b54b969f9c4f0aaabce88ddf1c70,jincou/jc00114.obj,925418,448d54d7f87769cc71ce7a9128e941c080aacfb261c5aa7e9cd6dfc4a02734a6
jc00115.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,f0df6aa2bc20d28ff3f2669ddc8c3799b1ba5cf022344d3dac3c53b68f693a00,26fa25f61f1434ba3a21abaf16bbf64c5ea3ff67fcf44e63db9f087fc1a8d35d,jincou/jc00115.obj,940142,3aa9b10d18793f6bf58dca5a80b02e249b4b9e107461b8788ae8410d1707ee03
jc00116.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,a38f3e77d80065e02159fb017df6d9788f153771cb5e165d4874fcff55c2d872,2fbb4b3bf90dff0d91eef53b752ba30200f09dba62dd6269fa8ce7e8cfb1752a,jincou/jc00116.obj,956491,6878e3b7a5c8f3221ff2126f0e7396fb9ee55684cdfa3812451ae60006c5fb98
jc00117.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,427b911bd4f8df12b3347832cb38a466cf5f5ebf4d82c6ea39f7915a0b0d1404,34904fa452b8b627b7e5d2d777640e3cc9f15701b06327c9575766327df44068,jincou/jc00117.obj,922270,701e1db9c0c6b52feaea1c61b334d60f7ae80aa76420e4ed9fc78bf40168deee
jc00118.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,bea3eea81eb8496aa66a5001583f45d91ccdb8b2d9497857a36de9db1fb1bc4e,86542f7e67a94ab2387961ce8af51f956e7fb67aacaf1b5eb098c08da7d76247,jincou/jc00118.obj,943114,55bd1c5cc56d7072b734587368425a4e99c5b00226427c99d12baf4070d51567
jc00119.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,73759927d5a3a6cd6c482b54156b1a07c835311f2cc342f57140edd51fb1ac73,1256132b6e67aba79c5279724a0161d5ef4a875b674be6965c08f472113751a8,jincou/jc00119.obj,934128,4c784012267527079d285489ce6aebab83e3cc82494b059ea27d7f671eda77e6
jc00120.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,bb126b9ba72aeb20cf7cf01ad2b9a79558e379cdca12e3a8c93cdd797f0db8a2,c86fbc8aad8e1bb4b4898124e0407bd52bd8062780a30eea719bbccc082128ad,jincou/jc00120.obj,932047,e518d03aa078b3abfe9257c3f9996bc7e6150dfaf2c27a074bc8315ff3a4e615
jc00121.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,f0505f67dad424462cfad8bc49ddd5d77062b4f10608a4c58aed28fd3eadf481,a2939dc78560825e6dc50f5d813c612bf5294f9ebaee91d107e5fb35dc5ea7d0,jincou/jc00121.obj,915869,83c126865bd938dc8971e4835a78ce17abf467996a4b3e3e27fae98f618e1134
jc00122.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,98e8cee8c866112c8d57659b8ae242d8c84ce58b3635136b2dc1208ea40aee22,d65023ed987a37241b9730e3e68c230e68ec165f93bdba70343eda595879cc99,jincou/jc00122.obj,930387,4314b61992f279d35e2cc13d7909b06d1899abaa85a443b33c910a7df5bf51b6
jc00123.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,1881f4b29c675fb1a241a7f90d92b06dcf46fa70f5c0376d6073e542741e1e47,64b697b0f1ea017e8b81ddcafd77dc94beab79e9942ef5d496d7fd2e0b12a592,jincou/jc00123.obj,915004,30a16af3edb72ce777d78fa5b0ca78fe5e2c2a263e282be754bf22b82d9c8f2e
jc00124.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,4cb0fdf9c4a0b55160c1d8358df74add3e8809699e801bb11e768fe3a04a86ee,4e7e1d291f1baea3c32320d7f6ed9012aa8bc0ffafdfc1fb90fdf934edd8b9c6,jincou/jc00124.obj,927029,2478471ccbca862cf0b32774cbac0c4d8c227a253908e7a636776ed7d6d37794
jc00125.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,37982cadfd39cc3c1a9add718bf46ca6cb5c53730a42268909a669be4967ca15,eabb3bc3936780c1d1acc9271cff883c3e45b3e319e8fcaf4e7f252cb734493b,jincou/jc00125.obj,934493,cfed9374701650d5bb25be32beb9a207f44c31003f3d9d3e17b022ba9004b8b0
jc00126.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,bfdfebbc6b0e873a3ec453ad281733043d5ffadc8bd3507c043a39ad6cd0ab44,4d1e705a4e8c7bf1731741a45ba5db1889594a749894e954f1c94aa73aa7fe3b,jincou/jc00126.obj,920550,a367b34c09a84a44fdd33f8d825846b508cb50f4aced5ce17315a0d53ac1d637
jc00127.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,e58518293f95fad254178a09cf2aa71881a156a471da4ef30550c21459742897,0618c3a747cbff76f00ff126683f5b6d4f91bdb53b1e969debe5ecc3cf9c51df,jincou/jc00127.obj,838722,49a26bb6d97f92e1972757195ade74e274bd937056c25a2a712a29a2c5d876c0
jc00128.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,646f6a816acb664103793980f3b5cb829fb60afc92fa410cedd6e7eb8f121c5f,45dff6355480b1492a44e88e18dbd1b8b10eb98755990d45579f4e97871af612,jincou/jc00128.obj,963359,a68a73e7388a5e858d42d8327c0bea996ea565d3a89208163c7c3e6831bcd379
jc00129.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,630c28e0b512e353385fa08c8578e6a6ed7d8bc60a963ff8d520aa9999c5a353,8628ecb666fd9aa1dfe46fcf14ce5a069395eff52416a115257cbe1bb55b7f8a,jincou/jc00129.obj,971065,0e074be36871004d289f86cb89e50575bfeb30218b334be7cab13385dfdc0931
jc00130.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,4082d3c2ffe5f9659045486da3e84b2dc9e79523920cdecda3339710f054d243,e9b38ebc643ba4c71e47c69a78670b7006e4f5aa673aaf624e68123366f3a7a9,jincou/jc00130.obj,959453,87dd21bfd38366a1c4185ec018e74ae7ea3f32bec31772582062bd7ef63a0502
jc00131.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,ba22d3e557fcaf295dd15eabc6273a66af8b4d631e5f7a1a779f9295587f161d,67875c081783dbbba8336b2fc7fc0b9ed71602f9d75d73109a350ab30658bc08,jincou/jc00131.obj,932074,d830de7080fbe77cd345a9b2221b2daba4b83f2764a4c851f06216d0d791ac09
jc00132.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,8b02de3162fcf49efc94417d83167c9377b0b594a3092a060bfb3016f0a9f815,069cd356e2976fd4c2a6038cf51f12f3c25bb44f3a1c579f35560281ed97ca82,jincou/jc00132.obj,617523,eb7954c343ff74d7ce8f85c02ebee9e8c8caaab781c0eef8a0d5af0fdd00d2f4
jc00133.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,a0e7cb88f8be3b9a782417db23b567a536ffc6558e109e71b365f9c8db0712ae,39f8d34391f51ff15302889c838e3999e3f3e4eb516b0f044235de937bd8b75e,jincou/jc00133.obj,1008664,569ca228fe0e8d0e9f1b4416b927cbd14c1b97a95f3a66e75aea49b8d0b0de76
jc00134.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,f414f2887c4bd1e7b6a9d93720520e0af0aaec501fb0aecf3d82d2470591a754,5e700ee0cdb7562c72942d1058c00bd04bf5a3b11a5188b382c0d102bafdb0fc,jincou/jc00134.obj,1023621,a37d475dc55282702964f0fd9fa8c316e218d68741704fbf42a16b87ed79aac9
jc00135.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,745824620940a3f96795606fde43f52847eb35dcf8e48d20a0955efb6fcefce5,1d80217fecd09e2260dc7e126c31162e8117953f9b7742d911eac1bd4a9a611a,jincou/jc00135.obj,1021488,0424190415d082e026f3ecc1a39b584262ad050f1f0bd8a6ff21c9e7a01e342a
jc00136.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,0aff5ce1043399ec2d57ca483d23a9aa804a7e894e5b47601752811c7e4e177a,0cd72e7bbee950d53dbbcf6acac5751073877316a41249fce42df38c3914e330,jincou/jc00136.obj,909484,b651728ba21757b976d908fe4b2e90f3ab35bd86791d6bbb976f3aacda9d7b9f
jc00137.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,150365880f50414f48e44a93e4a8c3476cc73b37e15cd77b769437d15bc83374,5b561c6c452a4720e8854019862c936781b3cf2715ab4651c7259366833171b4,jincou/jc00137.obj,947720,14326677c0cfd8192b3311a231cdab4fa272a7d318aa6b66b644e00fa51970e6
jc00138.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,36ba248ff5d5c92a4fc73ddefc0722d109c20ea72a1beec4095ebd9da925df9d,2fd60ca93f54337047a93a5cd842304ea5dd440ced03dabdff2103bfb8dcc2a9,jincou/jc00138.obj,425325,ea6f33058bc004e28adaf60762a62abb122b4e51fdfdf71e200724d5ba7551bd
jc00139.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,5e10d97f8446bc57417e5327a47d13f8f231a6616797559e558fffc1c669f88b,3aaf55d7eb766c30749b9bab33c91d5540ca7a0f65aa004d2c2b3d3f68f7a81e,jincou/jc00139.obj,930312,982f73fbd08136cfcefd488abc20f295f706177b13424c9a32c130ea1518c879
jc00140.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,43bbbd7794ec8150e5af316b116e942224b4b103aa047352da29ee802a2acff4,ecc465888756c5d95e6a9830d359e4bcda2d473f2502b3e3566cbdcb431289b1,jincou/jc00140.obj,987144,d87f2e9211e7c356b9ff6bb7a8ad0b0e25d1041b8f61cb676b099183d40a3c94
jc00141.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,92b6f4e81da1b87edd489c98a5d7ee0bc7f454f5814bcbdee3e200cf5e83588c,5f3c91b4adc184c9cc0941acacf58d2f62abe23d816a7e207d2678c3f07ca39a,jincou/jc00141.obj,948570,c07d1c561a5ea90b6098b251fb05d8bc1762784f6a605543662e5d41d7c1bfad
jc00142.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,cae205f373dd265825f54e02164a9f53969c90ded8794d7bbdf73da8f18d01a8,c66a6b98709398062bae69226ba27eab2814f513ca7d838dfeec7456e789b59e,jincou/jc00142.obj,965826,ab805c6a12b745e8aa0be6402bf2d6cd58223b7cb7c32a3ffc36a9c87cac6b20
jc00143.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,d66ce9eb6807fdc3202d5e27b3e1e0af231ebbc93d731f0f32b863c4bb02e8a2,96773486e84005f9f5f84701d1027c2f5cd53fc9e8b41b667e99e1b33fb4a8ad,jincou/jc00143.obj,985925,60e8fd55206709bdcaac62d12ccea8700bc7e7f18de4e121617f363774e83766
jc00144.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,ffd3d8ef13a4c3ac4be0ee474ddc571cdc65b9eecb28d6eee42f274db7cf6690,320bff8f10bea293c81abc0ef5fc5378b1e2929fe82599a85504fc38ec787b09,jincou/jc00144.obj,1019093,2b85c4520ed978fff93ef581bdb2caab73cef651327020c7de3a714d9c00f480
jc00145.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,fc0a11a5cfc3672aeb97ab931c3130622ef986d5f31348c0c652fde87dea477d,9126583c6a5363ab8f0c51d31736a7cfda2e0f66de8ff4bd5a737ea911b325da,jincou/jc00145.obj,1025043,381a9c26b11bb589409c65b3d24f936406f1cec43cd7576dc823fcddf3e03f35
jc00146.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,bcd356edcd4d942e95a21e35ee60a0797d5934176fb07ce39f5b2b762ec3c732,6a4a520a829b21b5ed1c2ab0cbfeb6ec0389eac2e2a38588388e14f6b63592e4,jincou/jc00146.obj,984121,d2b6ca807edc23369f1ed2bbb228e9671bf4009ccf1520cb1fc99b1d204bf8e5
jc00147.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,59af3e5d26ae8ec3c40353b3754235fc906666a3021e4fd9f99e857adf487d2b,b724248773f20801a3f7d972c220a29da23d6225260e1abbbe80ecff84f8f611,jincou/jc00147.obj,1022363,1d18dfbe54f00677f30c80c4628d0d7b7c16486199ee916c558d01d7e8173071
jc00148.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,e6771a5dbbe9bd867436f7228b1ff5c636f27006f739e206e3c6dea67b3f1598,41e10a9a6eaf560b3024e28ff8bd184b9828a413bc5a994c6afd1ceb1404100d,jincou/jc00148.obj,1017546,8df30488b8bf2191391443d38b5b4866e7a670df2fcc9c4d070b41df11b291a1
jc00149.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,e03baa3e9f21f5125ff8192f915d9a876f2236b43d0a9a9909fe9e62269f6214,7b57b01b89c75f5900bda449995ca86fc296bdccf100f3a273ce085fb22735d5,jincou/jc00149.obj,992518,1aa5a7cd79184f7d300e7837129b6f8c074cc0784080122b3c420a4b8970104c
jc00150.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,4bfce0489a0952bab6493a0846e981ed709fd74748ccf18947f77633fa9dd4f7,d847c4e3de7f1568aa5176411a4004ba1e907c44da50eff5d9ac9f11db3a5c76,jincou/jc00150.obj,414324,769d2cf6a8fd351554145ead3c8969b071b396d03b5987de72cc372bfa095648
jc00151.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,57067e87fe09217c5d1c81d43bc5b728662a335598bd279e39274abb40748646,33a8699532687226d87596d87a17206c3aa2d770ec0738b36a85876cdb28c81f,jincou/jc00151.obj,925837,0192bf8bc466c5333244f9806eb30ed02c4c3f376b048a5836950492f7527915
jc00152.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,3fcdad8ec7545cd2dbb8a0239039aaa37774eb20f3b5c725163c27ec33fe9722,6ce168b0187a717081140dda891666b6f238f545540c7f3d8cce06d78d9689d3,jincou/jc00152.obj,902053,61f0acb56826f4f323d49b08ab29fc84552777c57ee0595a868bece0ec3ec5c2
jc00153.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,f8fac91da09110724e5b670a36b5916ad42add44c4667e0c923a70bc0f692093,a9b5da65e78efb0508cb1138d7145065f43636d3862252515529c2b1e7402a2d,jincou/jc00153.obj,833814,7bf55f245edb28f7e014de56805a4d35b665f7da8edcb3de93944a3c37e624d7
jc00154.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,2d4dd4d3650b85a2f98e3d271913c303db6ebba7cfbeeb77c54f6d1204e7bfa4,fdbe821106e4789c6d1998ab94fb2c3f1733c85eee788c36780d9b8e2d8d23dc,jincou/jc00154.obj,1237478,93f079ae780c7fd08cceee7bbaffad4b7270a9a33eae33dbcacfca15fef0938e
jc00155.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,8ece035064308e9878e3fcf9b66c8f6304e3d26e03e5f4f3ba32b81f25bc3269,aefe2ff2da9a549cdc9ad4da72df2e160a4dcc95400b12d43aa0ff277621785c,jincou/jc00155.obj,1320277,9e7ac9c4e3593572690296164406b1741fd473dd1cf673a0c038d5a76cee9968
jc00156.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,3365e22ea49cdf5aceb0573fa5a0a6b5743631fe7909ff64fea398afdb02c7c2,7fc226bb775a7d9ca2ae94ef51a2d6e28a9b7c089b30f2afdc72cdfdf688d4fd,jincou/jc00156.obj,1384521,1686d1c49eb2349e13345aafa23375307f9f3af6185869c1eafa9374ae6ce21c
jc00157.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,670bd9bfeeafbbac550c2607b1cb62f86122977e3fde499e966ed07a38fdfd7d,945ac6159af981bae3aced2469dbf89417b7e56f6fd7ec2dda408872c483c029,jincou/jc00157.obj,1308803,d4b70c6c9830f107ac183e9d800854c21826485f7e56489e85730e0357817a84
jc00158.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,4b307af8aa67bee2706baf71e8af86248f90beab9264b4341ff5a577e6f32a2f,20c7a1b07880f2a410a38ea4a3ac25e201b635bf8f6a43f317f38fa9715e14b0,jincou/jc00158.obj,1237480,ed1baeb2320b42bfbfa571435da4a9ccc26005978fc8082baa49dcb07cca77e4
jc00159.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,25d92c4a661a15006c8d3a1d3b3fa5639ae3676f075eeb8b9d4c3458d1df688b,5e18d197b69c7d1c01d4d73b8f340c19d25857642e17685e79f68446dd44fbc6,jincou/jc00159.obj,1280652,8bc31cf3118ef0755f51690b563ec6c63b6526c789c9656282fbabde272e11d8
jc00160.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,b44f2a91e76c69fcac0240276177c752de966676a1eb6cb2827a1fd20c7d5038,b01bb30557186b8e0f2ec849ae45fc006446e79365d34cef6c829a223568f903,jincou/jc00160.obj,1358350,2d2e5adc8597a0258de6ad4559969ab8b06af41ad9203e1f7f6df85c3272e1bd
jc00161.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,c3db8ce8391c038bd8709ca3e70ef7fd9cb8b07fc50e9f574a34d85058f39c33,d30ddce6a647d868edf4f4921fe49bfc93497dc52e9501a7f51b5651ff84fb47,jincou/jc00161.obj,1327806,edda20f3c67b53ecade4ec97cdab9100a23fbb0acf3fd37886dbd23944ac06d1
jc00162.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,0612fd1ce5c9b03203a18d8541c6d5801a65b157841c6d275e335a7612a63af8,5f624d2d0b5118fa2221f6be3a0c3eaed7e27f9b9ec5833aba530ee5ee4c0e00,jincou/jc00162.obj,1369924,aadb9ec3876210edb824d39ea6e09859ede9a45de8d8eb40e298d47292831192
jc00163.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,8bc63263085203b5637ae668553b9cd877eab73ae8a7ed15c15af2ecdc035cf4,1aadf4e81f3c8f0905596b5f0fd70bcab019efa882233c02130831cb2cbc1213,jincou/jc00163.obj,1043736,8592bd2de01bb7d15470efded76b278cfebc6fc592616626aa1b59b5814fb825
jc00164.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,1573a956aa7b3c7085b2ac5a1cc0221559335d99c7cb0da4e87ee7240703d7a9,1ee0ec16c50161f6232e5d111c0ecfaf2ffd983aee222a1769493016edff71f8,jincou/jc00164.obj,1345407,624219fcf88de189d659e318afc9cba057176a442fb4ae4421f4d6696e6d0149
jc00165.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,40d17e85fe79f733940483d5d98183563af04a9d98c07234415b2f771d620566,c668629aa37e3bc2e9cbddcda8a998948703fcd70cf496c2b57c0e19a33cfeac,jincou/jc00165.obj,1375926,259b160666af3c9d903e2cba9060aa39afc035ff9c4e5e3189d6e15366456828
jc00166.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,c060204ea69b68e16b82bced573981f703aa1d84ee0ebeac23e3a37946f9c6bb,f2341f46592949fcffa6f5a8e7edf22e7326b23a8dc11d1eab9055f6e03cfd56,jincou/jc00166.obj,1203659,90f48ec433331c751938260fc10f0103997217c2e0b89f0f2f02640e3cbafb6b
jc00167.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,4a49d5bef72607366bda8e40f4b36098fdf70588fcd132a96d4a4f9d8534933c,2f0df0b3da76ad82c8d8e16f7477358a7e44967924013591eee979e044f2581d,jincou/jc00167.obj,1309093,b304682b90c5e7b27d82540dbfd1c758be6ae31e981e2e627196eb911650ee88
jc00168.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,d20e75839c7f548eadca6d01033148c9a995f07a328ec97f2a238c92f196b175,52c7484102532c7b69857821113e7bd60bd63e01f98656a226e04ce9872b1203,jincou/jc00168.obj,1225271,00ffcdb5aebb4903721fc7190f7d4c5525dd50048cd50b8aa6fe3531d56939ba
jc00169.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,59c37834b7877ae9bf5bfcb581d51ceedb8c77fc299aa40548ba356317903330,04a470bc7cf786db7953bad953fa93353a23f3edbbf095fe560b7cd71639d88b,jincou/jc00169.obj,1353929,11d504124f5acbb63e0b4181fe90ade646b03fa4d6e99c564c09273a0ac158a8
jc00170.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,50b8de3160450737a55a314fe0ec68020173fc94fc48fb23979ae00da88daf6b,b2c3f821d9ec0d002211f282d995d9b09d110ed870504b11342b1892510e528d,jincou/jc00170.obj,1342570,5bc318eb5fc33ea1b7de41ec96cd6a2660ef1aed439a9de2b2f1d4f9f28227d0
jc00171.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,296920c9f318e7992f12ac2fc57c147c3dd9c55447d0bab842f7af0b6378dd86,990c294c1b5149151b067fde5f863007a92ccf44acf9033545442d7e6589fe44,jincou/jc00171.obj,1312843,bf7b7056c22536dba97326802317cc5598d365d83bd8dce07614680bf89a4896
jc00172.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,87f35e8e83faceab5a1f8d689a23ce34143eb11793f4541588ff521b1d074d81,9bce7c3134338192973f7bc999dead72ffe3b4f2a0892a62b1f09c11883c5637,jincou/jc00172.obj,1385386,c88eea5599c5bbe7fdc45f1e8be951f861bfe99dfd26561cec3d863c471cc33c
jc00173.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,6b0ca8bb5dff670086da93c749449bc68af2f457a77e06292f0798c7d78fa0a2,16f857e2a495601fa6baa78c8a505316a5979a28b471b7f577e495d773c56138,jincou/jc00173.obj,1270274,263f1e943db2c3a69b11bb0e7e01b631916342bd10ec9d9ad3698bae32d98448
jc00174.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,8f3b30ab81c33e821f778f1e1ef23e8c4775cb1fa19215e3ecb0ab3f084b7d83,271091c9cc508ad772e501326117e28d63707538ee9e082cbe1a03374c2b72a8,jincou/jc00174.obj,1327826,26824333872e86b98268cde9239cfba2288df359a8e673f6a7a90a232c59a353
jc00175.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,299dfdf97f5c9e28380bd1e40722cc2c8dd7f8a0ba79910d39b3272354045e9a,542286843f76aa96f39775a48614355e99c63cc83d69128667149681370688f3,jincou/jc00175.obj,1276420,d406fcbdec34b8c8c7640a3c7ab19181480f2fea2f328522f0c31dd02f1b98e6
jc00176.npy,jc,matched,49280,49280,2048x3,2048x3,float64,float64,ff00c359a8bab3dde370f4cb9261227e156c1ebaf00a8bd1a24dc44c71830afe,91e070eebed7a6ed4627b7e138fd963fa16c75d10d50271e4203f75d2897dc66,jincou/jc00176.obj,1356532,af28237f3384cf95203ccff3415bb119d252bcef162517503d77ad298500c3e0
